,word,Spanish-es,emotion,emotion-intensity-score
2466,sickening,nauseabundo,disgust,0.742
2467,demonic,demonÃ­aco,disgust,0.742
2468,foul,falta,disgust,0.7340000000000001
2469,obese,obeso,disgust,0.7340000000000001
2470,sicken,enfermar,disgust,0.7340000000000001
2471,degeneracy,degeneraciÃ³n,disgust,0.7340000000000001
2472,crucifixion,crucifixiÃ³n,disgust,0.7340000000000001
2473,despicable,despreciable,disgust,0.7340000000000001
2474,cancer,cÃ¡ncer,disgust,0.7340000000000001
2475,atrocity,atrocidad,disgust,0.7340000000000001
2476,terrorism,terrorismo,disgust,0.7340000000000001
2477,dirty,sucio,disgust,0.727
2478,dysentery,disenterÃ­a,disgust,0.727
2479,adultery,adulterio,disgust,0.727
2480,contamination,contaminaciÃ³n,disgust,0.727
2481,bacterium,bacteria,disgust,0.727
2482,diabolical,diabÃ³lico,disgust,0.727
2483,morbidity,morbosidad,disgust,0.727
2484,grisly,espeluznante,disgust,0.727
2485,repulsion,repulsiÃ³n,disgust,0.727
2486,enema,enema,disgust,0.727
2487,contagion,contagio,disgust,0.7190000000000001
2488,disfigured,desfigurado,disgust,0.7190000000000001
2489,muck,estiÃ©rcol,disgust,0.7190000000000001
2490,lewd,lascivo,disgust,0.7190000000000001
2491,garbage,basura,disgust,0.7190000000000001
2492,autopsy,autopsia,disgust,0.7190000000000001
2493,bowels,intestinos,disgust,0.7190000000000001
2494,gross,bruto,disgust,0.7190000000000001
2495,vulgar,vulgar,disgust,0.7190000000000001
2496,barbaric,bÃ¡rbaro,disgust,0.7190000000000001
2497,disgust,asco,disgust,0.7190000000000001
2498,vicious,vicioso,disgust,0.7190000000000001
2499,entrails,entraÃ±as,disgust,0.7190000000000001
2500,deterioration,deterioro,disgust,0.7190000000000001
2501,pungent,acre,disgust,0.7190000000000001
2502,bloodshed,matanza,disgust,0.7140000000000001
2503,violent,violento,disgust,0.711
2504,tyrant,tirano,disgust,0.711
2505,poisoned,envenenado,disgust,0.711
2506,pollute,contaminar,disgust,0.711
2507,wretched,desdichado,disgust,0.711
2508,nausea,nÃ¡usea,disgust,0.711
2509,mortification,mortificaciÃ³n,disgust,0.711
2510,gag,mordaza,disgust,0.711
2511,vulgarity,vulgaridad,disgust,0.703
2512,disgusting,asqueroso,disgust,0.703
2513,grope,ir a tientas,disgust,0.703
2514,slut,puta,disgust,0.703
2515,poisoning,envenenamiento,disgust,0.703
2516,depraved,depravado,disgust,0.703
2517,noxious,nocivo,disgust,0.703
2518,porn,pornografÃ­a,disgust,0.703
2519,nasty,asqueroso,disgust,0.703
2520,slimy,baboso,disgust,0.703
2521,despotism,despotismo,disgust,0.703
2522,nauseate,repugnar,disgust,0.703
2523,secretion,secreciÃ³n,disgust,0.703
2524,constipation,estreÃ±imiento,disgust,0.703
2525,hateful,odioso,disgust,0.703
2526,grime,mugre,disgust,0.703
2527,measles,sarampiÃ³n,disgust,0.696
2528,contagious,contagioso,disgust,0.695
2529,hellish,infernal,disgust,0.695
2530,waste,residuos,disgust,0.695
2531,suicidal,suicida,disgust,0.695
2532,abuse,abuso,disgust,0.695
2533,hate,odio,disgust,0.695
2534,wretch,desgraciado,disgust,0.695
2535,intestinal,intestinal,disgust,0.695
2536,wart,verruga,disgust,0.695
2537,obesity,obesidad,disgust,0.695
2538,scum,escoria,disgust,0.695
2539,contaminated,contaminado,disgust,0.688
2540,disease,enfermedad,disgust,0.688
2541,rabid,rabioso,disgust,0.688
2542,ooze,rezumar,disgust,0.688
2543,treason,traiciÃ³n,disgust,0.688
2544,heartworm,gusano del corazÃ³n,disgust,0.688
2545,smut,tizÃ³n,disgust,0.688
2546,cholera,cÃ³lera,disgust,0.68
2547,deformed,deformado,disgust,0.68
2548,detest,detestar,disgust,0.68
2549,bestial,bestial,disgust,0.68
2550,sickness,enfermedad,disgust,0.68
2551,antichrist,antecristo,disgust,0.68
2552,abhorrent,aborrecible,disgust,0.68
2553,soulless,sin alma,disgust,0.68
2554,freakish,monstruoso,disgust,0.68
2555,grimy,mugriento,disgust,0.68
2556,hatred,odio,disgust,0.68
2557,pollution,contaminaciÃ³n,disgust,0.68
2558,germ,germen,disgust,0.68
2559,abominate,abominar,disgust,0.68
2560,hell,infierno,disgust,0.68
2561,dilapidated,arruinado,disgust,0.672
2562,dictatorship,dictadura,disgust,0.672
2563,inhuman,inhumano,disgust,0.672
2564,greasy,grasiento,disgust,0.672
2565,hideous,horrible,disgust,0.672
2566,loathful,detestable,disgust,0.672
2567,obscene,obsceno,disgust,0.672
2568,loathing,aversiÃ³n,disgust,0.672
2569,cess,impuesto,disgust,0.67
2570,devil,diablo,disgust,0.664
2571,heretic,hereje,disgust,0.664
2572,nauseous,nauseabundo,disgust,0.664
2573,abominable,abominable,disgust,0.664
2574,deformity,deformidad,disgust,0.664
2575,deadly,mortal,disgust,0.664
2576,swine,cerdo,disgust,0.664
2577,discrimination,discriminaciÃ³n,disgust,0.664
2578,masochism,masoquismo,disgust,0.664
2579,poisonous,venenoso,disgust,0.6559999999999999
2580,prejudiced,parcial,disgust,0.6559999999999999
2581,bacteria,bacteria,disgust,0.6559999999999999
2582,death,muerte,disgust,0.6559999999999999
2583,poison,veneno,disgust,0.6559999999999999
2584,trash,basura,disgust,0.6559999999999999
2585,abortion,aborto,disgust,0.6559999999999999
2586,corruption,corrupciÃ³n,disgust,0.6559999999999999
2587,victimized,victimizado,disgust,0.6559999999999999
2588,oppression,opresiÃ³n,disgust,0.6559999999999999
2589,goo,cosa muy pegajosa,disgust,0.6559999999999999
2590,latrines,letrinas,disgust,0.6559999999999999
2591,horror,horror,disgust,0.6559999999999999
2592,horrible,horrible,disgust,0.6559999999999999
2593,nefarious,vil,disgust,0.6559999999999999
2594,mange,NO TRANSLATION,disgust,0.6559999999999999
2595,vindictive,vengativo,disgust,0.648
2596,outhouse,anexo,disgust,0.648
2597,horrid,horrible,disgust,0.648
2598,detestation,detestaciÃ³n,disgust,0.648
2599,sludge,lodo,disgust,0.648
2600,ugly,feo,disgust,0.648
2601,trashy,de pacotilla,disgust,0.648
2602,bitch,perra,disgust,0.648
2603,immoral,inmoral,disgust,0.648
2604,malfeasance,crimen,disgust,0.6409999999999999
2605,spew,arrojar,disgust,0.6409999999999999
2606,pimple,espinilla,disgust,0.6409999999999999
2607,indecency,indecencia,disgust,0.6409999999999999
2608,unsightly,feo,disgust,0.6409999999999999
2609,slop,NO TRANSLATION,disgust,0.6409999999999999
2610,villainous,villano,disgust,0.6409999999999999
2611,cystic,cÃ­stico,disgust,0.6409999999999999
2612,horrifying,horripilante,disgust,0.6409999999999999
2613,derogatory,despectivo,disgust,0.6409999999999999
2614,laxative,laxante,disgust,0.6409999999999999
2615,criminality,criminalidad,disgust,0.6409999999999999
2616,oppressive,opresivo,disgust,0.633
2617,sinful,pecaminoso,disgust,0.633
2618,bigoted,fanÃ¡tico,disgust,0.633
2619,doomsday,DÃ­a del Juicio Final,disgust,0.633
2620,prostitution,prostituciÃ³n,disgust,0.633
2621,ulcer,Ãºlcera,disgust,0.633
2622,secrete,secretar,disgust,0.633
2623,perpetrator,autor,disgust,0.633
2624,rat,rata,disgust,0.633
2625,queasy,mareado,disgust,0.633
2626,mildew,moho,disgust,0.633
2627,dastardly,ruin,disgust,0.625
2628,disgraceful,vergonzoso,disgust,0.625
2629,ghastly,horrible,disgust,0.625
2630,persecution,persecucion,disgust,0.625
2631,devilish,diabÃ³lico,disgust,0.625
2632,degrading,degradante,disgust,0.625
2633,obscenity,obscenidad,disgust,0.625
2634,fungus,hongo,disgust,0.625
2635,sin,NO TRANSLATION,disgust,0.625
2636,gluttony,glotonerÃ­a,disgust,0.625
2637,stools,taburetes,disgust,0.625
2638,suffering,sufrimiento,disgust,0.625
2639,contemptible,despreciable,disgust,0.625
2640,cuckold,cornudo,disgust,0.625
2641,bloated,hinchado,disgust,0.625
2642,aghast,espantado,disgust,0.625
2643,betrayal,traiciÃ³n,disgust,0.617
2644,guillotine,guillotina,disgust,0.617
2645,infect,infectar,disgust,0.617
2646,spoil,mimar,disgust,0.617
2647,tetanus,tÃ©tanos,disgust,0.617
2648,fat,grasa,disgust,0.617
2649,louse,piojo,disgust,0.617
2650,malicious,malicioso,disgust,0.617
2651,polygamy,poligamia,disgust,0.617
2652,crusty,crujiente,disgust,0.617
2653,atrocious,atroz,disgust,0.617
2654,deceit,engaÃ±o,disgust,0.617
2655,termite,termita,disgust,0.617
2656,loathe,detestar,disgust,0.617
2657,wench,moza,disgust,0.617
2658,dying,moribundo,disgust,0.617
2659,sickly,enfermizo,disgust,0.617
2660,diaper,paÃ±al,disgust,0.617
2661,strangle,estrangular,disgust,0.617
2662,drool,babear,disgust,0.609
2663,slander,calumnia,disgust,0.609
2664,abhor,aborrecer,disgust,0.609
2665,venomous,venenoso,disgust,0.609
2666,brothel,burdel,disgust,0.609
2667,ghetto,ghetto,disgust,0.609
2668,violently,violentamente,disgust,0.609
2669,hostile,hostil,disgust,0.609
2670,sabotage,sabotaje,disgust,0.609
2671,deform,deformar,disgust,0.609
2672,bleeding,sangrÃ­a,disgust,0.609
2673,unwashed,sucio,disgust,0.602
2674,lunacy,locura,disgust,0.602
2675,imprisonment,prisiÃ³n,disgust,0.602
2676,infidel,infiel,disgust,0.602
2677,deprivation,privaciÃ³n,disgust,0.602
2678,traitor,traidor,disgust,0.602
2679,ugliness,fealdad,disgust,0.602
2680,musty,rancio,disgust,0.602
2681,illicit,ilÃ­cito,disgust,0.602
2682,swampy,pantanoso,disgust,0.602
2683,poaching,caza furtiva,disgust,0.602
2684,hag,bruja,disgust,0.602
2685,butcher,Carnicero,disgust,0.594
2686,lunatic,lunÃ¡tico,disgust,0.594
2687,venom,veneno,disgust,0.594
2688,repelling,repeler,disgust,0.594
2689,thug,matÃ³n,disgust,0.594
2690,misery,miseria,disgust,0.594
2691,toilet,baÃ±o,disgust,0.594
2692,slug,babosa,disgust,0.594
2693,catastrophe,catÃ¡strofe,disgust,0.594
2694,epidemic,epidemia,disgust,0.594
2695,gut,intestino,disgust,0.594
2696,intoxicated,embriagado,disgust,0.594
2697,blister,ampolla,disgust,0.594
2698,deceitful,engaÃ±oso,disgust,0.594
2699,hostility,hostilidad,disgust,0.594
2700,queasiness,nÃ¡useas,disgust,0.594
2701,lurid,espeluznante,disgust,0.594
2702,sinner,pecador,disgust,0.594
2703,incubus,Ã­ncubo,disgust,0.586
2704,lavatory,lavabo,disgust,0.586
2705,harass,acosar,disgust,0.586
2706,unclean,inmundo,disgust,0.586
2707,prostitute,prostituta,disgust,0.586
2708,pornography,pornografÃ­a,disgust,0.586
2709,dreadful,terrible,disgust,0.586
2710,deteriorated,deteriorado,disgust,0.586
2711,appalling,pÃ©simo,disgust,0.586
2712,unfaithful,infiel,disgust,0.578
2713,rash,erupciÃ³n,disgust,0.578
2714,humiliating,humillante,disgust,0.578
2715,ruinous,ruinoso,disgust,0.578
2716,squeamish,delicado,disgust,0.578
2717,offensive,ofensiva,disgust,0.578
2718,conspirator,conspirador,disgust,0.578
2719,larceny,hurto,disgust,0.578
2720,debauchery,libertinaje,disgust,0.578
2721,mangle,mutilar,disgust,0.578
2722,flea,pulga,disgust,0.578
2723,hypocrite,hipÃ³crita,disgust,0.578
2724,retard,retardar,disgust,0.578
2725,fiend,demonio,disgust,0.578
2726,sick,enfermos,disgust,0.578
2727,quagmire,cenagal,disgust,0.578
2728,expulsion,expulsiÃ³n,disgust,0.578
2729,treacherous,traicionero,disgust,0.57
2730,dogsick,NO TRANSLATION,disgust,0.57
2731,spit,escupir,disgust,0.57
2732,devastating,devastador,disgust,0.57
2733,bastard,Bastardo,disgust,0.57
2734,messy,sucio,disgust,0.57
2735,flog,azotar,disgust,0.57
2736,egregious,enorme,disgust,0.57
2737,swamp,pantano,disgust,0.57
2738,oppress,oprimir,disgust,0.57
2739,despise,despreciar,disgust,0.57
2740,dank,NO TRANSLATION,disgust,0.57
2741,serpent,serpiente,disgust,0.57
2742,snake,serpiente,disgust,0.562
2743,terrible,terrible,disgust,0.562
2744,awful,horrible,disgust,0.562
2745,harmful,perjudicial,disgust,0.562
2746,insanity,locura,disgust,0.562
2747,indecent,indecente,disgust,0.562
2748,sordid,sÃ³rdido,disgust,0.562
2749,loo,lavabo,disgust,0.562
2750,scoundrel,sinvergÃ¼enza,disgust,0.562
2751,enemy,enemigo,disgust,0.562
2752,stealing,robando,disgust,0.562
2753,alcoholism,alcoholismo,disgust,0.562
2754,humiliation,humillaciÃ³n,disgust,0.562
2755,ruthless,implacable,disgust,0.562
2756,sloppy,poco riguroso,disgust,0.562
2757,tyrannical,tirÃ¡nico,disgust,0.562
2758,harlot,ramera,disgust,0.562
2759,sinning,pecando,disgust,0.562
2760,robbery,robo,disgust,0.555
2761,insufferable,insufrible,disgust,0.555
2762,arsenic,arsÃ©nico,disgust,0.555
2763,bloody,sangriento,disgust,0.555
2764,odious,odioso,disgust,0.555
2765,ridicule,ridÃ­culo,disgust,0.555
2766,atrophy,atrofia,disgust,0.555
2767,beastly,bestial,disgust,0.555
2768,collusion,colusiÃ³n,disgust,0.555
2769,distaste,disgusto,disgust,0.555
2770,segregate,segregar,disgust,0.555
2771,discriminating,discriminante,disgust,0.555
2772,coward,cobarde,disgust,0.555
2773,wickedness,malicia,disgust,0.555
2774,threatening,amenazante,disgust,0.555
2775,unattractive,no atractivo,disgust,0.555
2776,slayer,asesino,disgust,0.555
2777,flabby,flÃ¡cido,disgust,0.555
2778,varicella,varicela,disgust,0.555
2779,miserable,miserable,disgust,0.547
2780,sty,orzuelo,disgust,0.547
2781,ogre,ogro,disgust,0.547
2782,coercion,coerciÃ³n,disgust,0.547
2783,thief,ladrÃ³n,disgust,0.547
2784,slur,calumnia,disgust,0.547
2785,suffocating,sofocante,disgust,0.547
2786,anathema,anatema,disgust,0.547
2787,purgatory,purgatorio,disgust,0.547
2788,malevolent,malÃ©volo,disgust,0.547
2789,bitterly,amargamente,disgust,0.547
2790,burglar,ladrÃ³n,disgust,0.547
2791,attacking,agresor,disgust,0.547
2792,vesicular,vesicular,disgust,0.547
2793,condemnation,condenaciÃ³n,disgust,0.547
2794,pillage,pillaje,disgust,0.547
2795,deleterious,perjudicial,disgust,0.547
2796,thrash,movimiento de piernas,disgust,0.539
2797,repellant,repelente,disgust,0.539
2798,repudiation,repudio,disgust,0.539
2799,infidelity,infidelidad,disgust,0.539
2800,liar,mentiroso,disgust,0.539
2801,fatty,graso,disgust,0.539
2802,gob,trozo,disgust,0.539
2803,sneer,burla,disgust,0.539
2804,drunken,borracho,disgust,0.539
2805,disgrace,desgracia,disgust,0.539
2806,shame,vergÃ¼enza,disgust,0.539
2807,jealous,celoso,disgust,0.539
2808,imprisoned,encarcelado,disgust,0.539
2809,pig,cerdo,disgust,0.539
2810,greedy,codicioso,disgust,0.539
2811,sloth,perezoso,disgust,0.539
2812,lethal,letal,disgust,0.536
2813,burnt,quemado,disgust,0.531
2814,aberration,aberraciÃ³n,disgust,0.531
2815,condescension,condescendencia,disgust,0.531
2816,hydrocephalus,hidrocefalia,disgust,0.531
2817,hanging,colgando,disgust,0.531
2818,destructive,destructivo,disgust,0.531
2819,smuggler,contrabandista,disgust,0.531
2820,intolerant,intolerante,disgust,0.531
2821,travesty,parodia,disgust,0.531
2822,intrusive,intruso,disgust,0.531
2823,ruined,arruinado,disgust,0.531
2824,withered,marchito,disgust,0.531
2825,disintegrate,desintegrarse,disgust,0.531
2826,brawl,pelearse,disgust,0.531
2827,blemish,defecto,disgust,0.531
2828,neurotic,neurÃ³tico,disgust,0.531
2829,blasphemous,blasfemo,disgust,0.531
2830,lying,acostado,disgust,0.531
2831,painful,doloroso,disgust,0.531
2832,avarice,avaricia,disgust,0.523
2833,disgraced,deshonrado,disgust,0.523
2834,mistress,amante,disgust,0.523
2835,disparaging,despectivo,disgust,0.523
2836,rubbish,basura,disgust,0.523
2837,derogation,humillaciÃ³n,disgust,0.523
2838,accusation,acusaciÃ³n,disgust,0.523
2839,intolerance,intolerancia,disgust,0.523
2840,incarceration,encarcelamiento,disgust,0.523
2841,blighted,arruinado,disgust,0.523
2842,sump,sumidero,disgust,0.516
2843,deplorable,deplorable,disgust,0.516
2844,daemon,demonio,disgust,0.516
2845,cringe,encogerse,disgust,0.516
2846,degrade,degradar,disgust,0.516
2847,gutter,canal,disgust,0.516
2848,rob,robar,disgust,0.516
2849,grim,severo,disgust,0.516
2850,defraud,defraudar,disgust,0.516
2851,tortious,tortuoso,disgust,0.516
2852,eradication,erradicaciÃ³n,disgust,0.516
2853,stink,hedor,disgust,0.516
2854,convict,condenar,disgust,0.516
2855,dishonor,deshonra,disgust,0.516
2856,vulture,buitre,disgust,0.516
2857,remains,permanece,disgust,0.516
2858,mite,Ã¡caro,disgust,0.516
2859,betray,traicionar,disgust,0.516
2860,sham,impostor,disgust,0.509
2861,endemic,endÃ©mico,disgust,0.508
2862,bombed,bombardeado,disgust,0.508
2863,distress,angustia,disgust,0.508
2864,pest,parÃ¡sito,disgust,0.508
2865,incurable,incurable,disgust,0.508
2866,worthless,sin valor,disgust,0.508
2867,rejection,rechazo,disgust,0.508
2868,distasteful,desagradable,disgust,0.508
2869,schizophrenia,esquizofrenia,disgust,0.508
2870,belittle,empequeÃ±ecer,disgust,0.508
2871,smelling,oliendo,disgust,0.508
2872,cheat,engaÃ±ar,disgust,0.508
2873,blob,gota,disgust,0.508
2874,prisoner,prisionero,disgust,0.508
2875,idiocy,idiotez,disgust,0.508
2876,delirium,delirio,disgust,0.508
2877,disaster,desastre,disgust,0.508
2878,crude,crudo,disgust,0.508
2879,resentment,resentimiento,disgust,0.508
2880,dreadfully,horrorosamente,disgust,0.508
2881,glut,exceso,disgust,0.508
2882,polemic,polÃ©mica,disgust,0.5
2883,derision,burla,disgust,0.5
2884,idolatry,idolatrÃ­a,disgust,0.5
2885,taboo,tabÃº,disgust,0.5
2886,screaming,gritando,disgust,0.5
2887,banish,desterrar,disgust,0.5
2888,dirt,suciedad,disgust,0.5
2889,goblin,duende,disgust,0.5
2890,shackle,encadenar,disgust,0.5
2891,bribery,soborno,disgust,0.5
2892,flagrant,flagrante,disgust,0.5
2893,jealousy,celos,disgust,0.5
2894,impurity,impureza,disgust,0.5
2895,theft,robo,disgust,0.5
2896,bitterness,amargura,disgust,0.5
2897,offense,ofensa,disgust,0.5
2898,impeach,procesar,disgust,0.5
2899,blight,plaga,disgust,0.5
2900,duress,coacciÃ³n,disgust,0.5
2901,mire,NO TRANSLATION,disgust,0.5
2902,greed,codicia,disgust,0.5
2903,tirade,diatriba,disgust,0.5
2904,squirm,retorcerse,disgust,0.49200000000000005
2905,robber,ladrÃ³n,disgust,0.49200000000000005
